ID	CONVENTIONAL_HUmin	CONVENTIONAL_HUmean	CONVENTIONAL_HUstd	CONVENTIONAL_HUmax	CONVENTIONAL_HUQ1	CONVENTIONAL_HUQ2	CONVENTIONAL_HUQ3	CONVENTIONAL_HUSkewness	CONVENTIONAL_HUKurtosis	CONVENTIONAL_HUExcessKurtosis	CONVENTIONAL_HUcalciumAgatstonScore(onlyForCT)	CONVENTIONAL_TLG(mL)(onlyForPETorNM).CT	DISCRETIZED_HUmin	DISCRETIZED_HUmean	DISCRETIZED_HUstd	DISCRETIZED_HUmax	DISCRETIZED_HUQ1	DISCRETIZED_HUQ2	DISCRETIZED_HUQ3	DISCRETIZED_HUSkewness	DISCRETIZED_HUKurtosis	DISCRETIZED_HUExcessKurtosis	DISCRETIZED_TLG(mL)(onlyForPETorNM).CT	DISCRETIZED_HISTO_Entropy_log10.CT	DISCRETIZED_HISTO_Entropy_log2.CT	DISCRETIZED_HISTO_Energy(=Uniformity).CT	DISCRETIZED_AUC_CSH.CT	SHAPE_Volume(mL).CT	SHAPE_Volume(vx).CT	SHAPE_Sphericity(onlyFor3DROI)).CT	SHAPE_Surface(mm2)(onlyFor3DROI).CT	SHAPE_Compacity(onlyFor3DROI).CT	GLCM_Homogeneity(=InverseDifference).CT	GLCM_Energy(=AngularSecondMoment).CT	GLCM_Contrast(=Variance).CT	GLCM_Correlation.CT	GLCM_Entropy_log10.CT	GLCM_Entropy_log2(=JointEntropy).CT	GLCM_Dissimilarity.CT	GLRLM_SRE.CT	GLRLM_LRE.CT	GLRLM_LGRE.CT	GLRLM_HGRE.CT	GLRLM_SRLGE.CT	GLRLM_SRHGE.CT	GLRLM_LRLGE.CT	GLRLM_LRHGE.CT	GLRLM_GLNU.CT	GLRLM_RLNU.CT	GLRLM_RP.CT	NGLDM_Coarseness.CT	NGLDM_Contrast.CT	NGLDM_Busyness.CT	GLZLM_SZE.CT	GLZLM_LZE.CT	GLZLM_LGZE.CT	GLZLM_HGZE.CT	GLZLM_SZLGE.CT	GLZLM_SZHGE.CT	GLZLM_LZLGE.CT	GLZLM_LZHGE.CT	GLZLM_GLNU.CT	GLZLM_ZLNU.CT	GLZLM_ZP.CT	CONVENTIONAL_SUVbwmin	CONVENTIONAL_SUVbwmean	CONVENTIONAL_SUVbwstd	CONVENTIONAL_SUVbwmax	CONVENTIONAL_SUVbwQ1	CONVENTIONAL_SUVbwQ2	CONVENTIONAL_SUVbwQ3	CONVENTIONAL_SUVbwSkewness	CONVENTIONAL_SUVbwKurtosis	CONVENTIONAL_SUVbwExcessKurtosis	CONVENTIONAL_SUVbwcalciumAgatstonScore(onlyForCT)	CONVENTIONAL_TLG(mL)(onlyForPETorNM).PET	DISCRETIZED_SUVbwmin	DISCRETIZED_SUVbwmean	DISCRETIZED_SUVbwstd	DISCRETIZED_SUVbwmax	DISCRETIZED_SUVbwQ1	DISCRETIZED_SUVbwQ2	DISCRETIZED_SUVbwQ3	DISCRETIZED_SUVbwSkewness	DISCRETIZED_SUVbwKurtosis	DISCRETIZED_SUVbwExcessKurtosis	DISCRETIZED_TLG(mL)(onlyForPETorNM).PET	DISCRETIZED_HISTO_Entropy_log10.PET	DISCRETIZED_HISTO_Entropy_log2.PET	DISCRETIZED_HISTO_Energy(=Uniformity).PET	DISCRETIZED_AUC_CSH.PET	SHAPE_Volume(mL).PET	SHAPE_Volume(vx).PET	SHAPE_Sphericity(onlyFor3DROI)).PET	SHAPE_Surface(mm2)(onlyFor3DROI).PET	SHAPE_Compacity(onlyFor3DROI).PET	GLCM_Homogeneity(=InverseDifference).PET	GLCM_Energy(=AngularSecondMoment).PET	GLCM_Contrast(=Variance).PET	GLCM_Correlation.PET	GLCM_Entropy_log10.PET	GLCM_Entropy_log2(=JointEntropy).PET	GLCM_Dissimilarity.PET	GLRLM_SRE.PET	GLRLM_LRE.PET	GLRLM_LGRE.PET	GLRLM_HGRE.PET	GLRLM_SRLGE.PET	GLRLM_SRHGE.PET	GLRLM_LRLGE.PET	GLRLM_LRHGE.PET	GLRLM_GLNU.PET	GLRLM_RLNU.PET	GLRLM_RP.PET	NGLDM_Coarseness.PET	NGLDM_Contrast.PET	NGLDM_Busyness.PET	GLZLM_SZE.PET	GLZLM_LZE.PET	GLZLM_LGZE.PET	GLZLM_HGZE.PET	GLZLM_SZLGE.PET	GLZLM_SZHGE.PET	GLZLM_LZLGE.PET	GLZLM_LZHGE.PET	GLZLM_GLNU.PET	GLZLM_ZLNU.PET	GLZLM_ZP.PET
9	-477.4081726	-25.65341962	89.17018763	67.26486206	-47.56438637	15.28332233	29.63238716	-1.914434394	6.441412048	3.441412048	0	-388.4953867	53	97.94189118	8.915154688	107	96	102	103	-1.914152093	6.446457869	3.446457869	1483.232	1.265617587	4.204290618	0.09470178	979.4189118	15.144	1893	0.785686405	3767.575407	4.01956122	0.444766804	0.024168247	41.25115273	0.637000452	2.114722712	7.024956789	3.735450578	0.885322634	1.79377331	1.10E-04	9494.59897	9.94E-05	8288.745959	1.86E-04	17882.32629	118.3899036	1174.53145	0.832378398	0.004024122	0.16312486	0.032862762	0.773674823	473.1089965	1.31E-04	8166.877163	1.05E-04	6103.596	0.04451556	5032177.844	18.52595156	321.916955	0.305335446	1.997226954	7.075077459	2.116956515	11.40542603	5.598560572	7.095714092	8.756801128	-0.22034954	2.439308038	-0.560691962	18090.66667	94.91923919	7	23.1431127	6.779676606	37	18	23	28.5	-0.219666079	2.438979602	-0.561020398	310.488	1.405597296	4.669293148	0.042503918	7.232222719	13.416	1677	0.7525598	3628.204925	3.69769632	0.346934653	0.004166564	19.00918135	0.761584293	2.4613418	8.176400475	3.421632154	0.940335347	1.32506459	0.002817947	570.3185168	0.002675799	528.5294521	0.003587373	799.2541103	65.87031195	1320.252186	0.91578368	0.009829798	0.163723315	0.196016908	0.53875642	52.10669456	0.003395449	443.7280335	0.001890686	226.1960462	0.087835483	42687.11088	24.94142259	132.0292887	0.285032797
10	-653.7409058	-99.68930705	146.2492089	41	-172.4977112	-45.85274887	15.98924065	-1.280125917	4.054076471	1.054076471	0	-582.9830677	35	90.54445964	14.64889145	105	83	96	102	-1.276097681	4.056119748	1.056119748	529.504	1.575308505	5.233061582	0.037440981	905.4445964	5.848	731	0.819489146	1915.486791	3.053009829	0.286721096	0.005944467	165.2543551	0.497914827	2.535094019	8.421400045	8.490181123	0.943787949	1.309514851	1.41E-04	8244.932094	1.36E-04	7669.000481	1.72E-04	11456.24987	22.52480766	581.5603536	0.919604335	0.00910181	0.642619276	0.014879718	0.825509956	24.7840617	1.66E-04	7149.182519	1.44E-04	5684.355447	0.002434496	258227.7943	9.221079692	248.748072	0.532147743	2.709672928	9.135461426	2.836645906	15.06467056	7.057341576	8.988688469	11.27311468	-1.39E-04	2.410263867	-0.589736133	5973.333333	37.19959892	9	29.72495088	9.084356156	49	23	29	37	0.00459472	2.403666553	-0.596333447	121.04	1.531554614	5.087714301	0.033120916	9.289047151	4.072	509	0.825137481	1494.501386	2.724654549	0.251383922	0.003009565	48.21662382	0.679009397	2.58757175	8.595727294	5.609349873	0.967458776	1.134479422	0.001675504	962.7053521	0.001619859	928.2939354	0.001926753	1101.401183	16.21021331	447.7965017	0.957987003	0.023707107	0.292479139	0.048169186	0.651657113	5.183453237	0.001743898	913.3561151	0.001190601	578.357257	0.008586533	5430.460432	9.345323741	110.7625899	0.546168959
11	-605.6347656	-18.53292192	95.16005268	283.394043	-13.07609534	18.09726238	27.78905821	-2.758486029	11.20408541	8.204085414	0	-663.3303413	40	98.64975414	9.52509056	129	99	102	103	-2.756535397	11.20602347	8.206023471	3530.872	1.177948786	3.913061167	0.126941356	986.4975414	35.792	4474	0.711364	7383.283632	4.847707576	0.485211754	0.034009945	45.50385612	0.640697442	2.009163038	6.674295142	3.511346493	0.859281612	2.041973126	1.11E-04	9636.968866	9.75E-05	8157.788612	2.10E-04	20633.95194	349.5445373	2480.689537	0.795192738	0.00158829	0.088654968	0.05282157	0.777541481	2006.098182	1.40E-04	8071.329091	1.14E-04	6054.304167	0.189520909	2.12E+07	33.85818182	618.0581818	0.245864998	2.243189812	7.440507222	1.948690504	12.42112541	6.110754251	7.417237282	8.80147028	-0.118289375	2.809105766	-0.190894234	41642.66667	229.8223871	8	24.3019943	6.233475948	40	20	24	29	-0.117543741	2.803566838	-0.196433162	750.64	1.397863177	4.643600962	0.045478661	7.594373219	30.888	3861	0.669113814	7115.03959	4.341226723	0.372180096	0.004362206	15.43608752	0.770604754	2.468123999	8.198930454	3.00422278	0.934169412	1.376737587	0.002277849	621.3214272	0.00215459	574.0584173	0.003008535	883.9927286	158.7522043	2949.859107	0.904887136	0.00534251	0.10326458	0.27697492	0.520734005	164.3791866	0.002913921	493.9617225	0.001605344	235.851283	0.243712643	125356.7584	42.77033493	217.7416268	0.216524217
12	-561.9697266	-94.95536545	125.9870911	73.79043579	-168.0616493	-57.20583534	9.382355452	-1.047834905	3.493671926	0.493671926	0	-922.2065092	44	90.99917628	12.60563272	108	84	95	101	-1.048982518	3.499996594	0.499996594	883.784	1.592198176	5.289167853	0.033474104	909.9917628	9.712	1214	0.69711337	3157.813628	3.07554566	0.276902728	0.004664403	118.2383252	0.515684227	2.693666428	8.948166187	7.553252852	0.951607798	1.266247014	1.33E-04	8310.510397	1.28E-04	7824.626667	1.59E-04	11020.55102	33.88720168	995.5535012	0.928906349	0.00658825	0.476143559	0.024207736	0.788782941	27.32035928	1.49E-04	7440.320359	1.23E-04	5626.6318	0.00265965	284946.3249	16.5	386.9491018	0.550247117	4.25747776	14.67805339	4.423984397	24.28977013	11.72707129	14.71969509	17.71882439	-0.124760032	2.678222447	-0.321777553	3413.333333	35.462177	14	46.82781457	13.09833496	65	38	48	57	-0.428267642	2.568917789	-0.431082211	113.136	1.435761083	4.76949508	0.02120521	11.9432947	2.416	302	0.81289931	1071.137744	2.255545577	0.252086057	0.012237841	122.8254065	0.582280785	2.336922888	7.763089796	8.625531624	0.946226295	1.326346752	7.05E-04	2231.625616	6.84E-04	2031.311753	8.13E-04	3502.920476	8.217562872	241.6559377	0.917473255	0.018882966	0.820528964	0.02590621	0.850494919	10	7.14E-04	2062.653659	5.94E-04	1739.870985	0.003572958	37744	5.956097561	139.5365854	0.678807947
13	-480.2857971	-5.158802612	68.41286814	290.1500549	-0.943774372	21.32621288	28.96413898	-2.736342566	11.30199589	8.301995885	2542.877197	-343.6175244	52	99.98883017	6.852342329	130	100	103	103	-2.728306456	11.27275295	8.272752946	6660.056	1.048685406	3.483657513	0.166197313	999.8883017	66.608	8326	0.772847387	10281.93003	6.478161184	0.575012993	0.061646385	21.69661498	0.674665553	1.761808759	5.852602014	2.281937242	0.806967334	3.180586321	1.05E-04	9808.960926	8.68E-05	7773.215123	3.11E-04	32940.61437	661.8937181	3548.920284	0.698931983	9.96E-04	0.045922956	0.100029568	0.76218308	6668.348168	1.26E-04	8362.391361	9.94E-05	6201.179513	0.628189327	7.08E+07	52.34816754	823.7866492	0.183521499	2.495582819	9.791955562	2.596762714	14.78192902	7.795502663	9.990081787	11.92177534	-0.303148226	2.36619352	-0.63380648	60330.66667	439.38463	8	31.83223391	8.315141716	48	25	32	39	-0.305193754	2.368634318	-0.631365682	1428.376	1.506021141	5.00289394	0.033711866	9.947573097	44.872	5609	0.722008407	8457.827465	5.305381339	0.354009922	0.003010834	22.71043821	0.805898607	2.640544914	8.771700337	3.56587704	0.933237089	1.385679571	0.001370885	1058.786543	0.001301841	971.7200293	0.00177196	1559.749534	170.1697368	4272.210094	0.903465584	0.004077792	0.134982362	0.223872606	0.597256003	180.3207171	0.001810135	782.4010624	0.001143166	441.3287742	0.129712406	276478.5027	58.9123506	502.0172643	0.268497058
14	-517.0734253	-35.53645668	89.32660883	79.81655121	-62.13604164	3.649073362	20.52745819	-1.943797631	6.992915797	3.992915797	0	-705.3275923	49	96.94357114	8.942020687	108	94	101	103	-1.942881579	6.98914379	3.98914379	1924.136	1.316342629	4.372795561	0.079942184	969.4357114	19.848	2481	0.827417262	4284.538487	4.632470932	0.415299894	0.016487029	49.85311137	0.545181503	2.253128215	7.484729918	4.141966783	0.897049673	1.655312775	1.13E-04	9324.807234	1.03E-04	8261.505392	1.76E-04	16118.35098	139.4193855	1622.729728	0.851858742	0.003032298	0.159717124	0.041178074	0.786365393	445.75	1.33E-04	8048.858374	1.09E-04	6110.097004	0.042616501	4666056.735	25.08128079	467.4285714	0.327287384	1.470893502	5.13525481	1.245546159	7.689960003	4.245417953	5.219542027	6.138764381	-0.439120335	2.889299126	-0.110700874	19541.33333	72.3865518	5	16.93359818	3.987866884	25	14	17	20	-0.444212531	2.916179291	-0.083820709	238.696	1.178698285	3.915550947	0.072827029	5.291749432	14.096	1762	0.75618954	3731.791628	3.777274137	0.481579917	0.012514546	5.832175489	0.780720396	2.022127433	6.71736193	1.834888314	0.889369032	1.768725685	0.004736366	291.1549572	0.004335327	251.4169174	0.007581425	569.6205695	107.1861972	1114.346818	0.836636689	0.010642514	0.07497553	0.319094879	0.428717434	889.68	0.007286594	187.9657143	0.003388699	72.32652065	2.764505699	317906.3943	19.70857143	33.49142857	0.099318956
15	-604.5253296	-112.5151794	136.5538632	69.31772614	-208.990387	-76.38445282	12.58059955	-0.69078785	2.513101181	-0.486898819	0	-345.646631	40	89.234375	13.65239088	107	80	93	102	-0.689834366	2.517861386	-0.482138614	274.128	1.5763565	5.236542945	0.03499349	892.34375	3.072	384	0.828557601	1233.414055	2.490647799	0.250704914	0.005746792	147.7762239	0.506328242	2.437700494	8.097865757	8.754559846	0.955461619	1.22144868	1.39E-04	8032.90803	1.34E-04	7595.403021	1.62E-04	10233.52747	11.43849582	321.3476252	0.938100962	0.015248358	0.791494183	0.013283567	0.770590172	9.751152074	1.55E-04	7261.152074	1.25E-04	5347.305823	0.001044359	95640.02765	5.138248848	119.7281106	0.565104167	1.359690666	4.496079573	1.692310555	7.306357384	3.40637219	4.602199078	5.72525382	-0.178839856	2.071461783	-0.928538217	4096	11.54593234	5	14.90342679	5.422925327	24	11	15	19	-0.174435019	2.065341252	-0.934658748	38.272	1.254489342	4.167323389	0.06008288	4.657320872	2.568	321	0.817842179	1108.863188	2.315885339	0.347387775	0.008450243	20.22283597	0.614019841	2.164762518	7.191185426	3.566676797	0.935364377	1.308225824	0.008261384	243.6308446	0.007855427	221.9549603	0.010348466	346.4550162	17.73896788	249.0520685	0.914689672	0.026714013	0.317718357	0.190201429	0.50084285	19.56074766	0.008800311	214.953271	0.003968171	105.2777456	0.119253526	6125.850467	6.476635514	27.44859813	0.333333333
16	-625.4411621	-31.37075849	102.1856394	82.12727356	-44.43395329	11.28657818	25.30091619	-2.276732337	8.431668259	5.431668259	0	-1229.2318	38	97.35749285	10.22432178	109	96	102	103	-2.271041539	8.403977252	5.403977252	3814.856	1.310411417	4.353092503	0.08691075	973.5749285	39.184	4898	0.65857813	8471.285752	4.625507998	0.428343102	0.018224036	59.14568983	0.582186198	2.253645656	7.48644882	4.280386921	0.888526685	1.737055307	1.14E-04	9417.912063	1.03E-04	8257.465922	1.85E-04	17121.87912	292.6308086	3089.977548	0.839008072	0.001550812	0.136522462	0.05973019	0.775194742	1069.153203	1.41E-04	7951.91156	1.14E-04	5944.952339	0.101573095	1.13E+07	39.49164345	802.1699164	0.29318089	1.732513428	5.436109622	1.550244191	9.153075218	4.30554986	5.195607185	6.476237297	0.314787572	2.592944745	-0.407055255	34133.33333	138.0336955	6	17.89666037	4.978976108	30	14	17	21	0.311045309	2.598439362	-0.401560638	454.432	1.28228682	4.259664613	0.060299718	5.592706364	25.392	3174	0.652937817	6398.481341	3.968441673	0.452257734	0.007648776	8.418198903	0.817406865	2.237219464	7.431882191	2.139834113	0.900986181	1.628375514	0.004205132	337.1780365	0.003862428	298.0153963	0.006467255	581.1337429	164.7732068	2110.385819	0.856599292	0.00621509	0.085724224	0.484515153	0.536720487	732.0463918	0.00596802	246.943299	0.00349459	116.6356048	2.685380225	240561.7113	27.87113402	104.4329897	0.122243226
17	-523.9102173	-83.25853483	114.7384338	47	-161.3023453	-53.38010788	17.9154768	-0.866111109	2.998031028	-0.001968972	0	-538.8492374	48	92.15327565	11.47895338	105	84	95	102	-0.866076441	2.998175691	-0.001824309	596.416	1.519085623	5.046293209	0.039745997	921.5327565	6.472	809	0.837536007	2005.270553	3.227494659	0.300304447	0.006673762	91.72941103	0.56799581	2.509281316	8.3356521	6.64416801	0.941495662	1.336816102	1.27E-04	8470.32982	1.21E-04	7875.463988	1.60E-04	11944.34173	26.40471785	639.3791051	0.915470191	0.009213799	0.49310396	0.021807084	0.80394542	35.34878049	1.43E-04	7513.9	1.18E-04	5898.86021	0.003414597	369869.4293	11.51707317	247.1268293	0.506798517	1.566367388	5.301955912	1.662374316	8.649253845	4.146388412	5.157963276	6.507423282	0.010884901	2.539073094	-0.460926906	11178.66667	39.61621458	6	17.46895075	5.31216127	28	14	17	21	0.016111905	2.53414563	-0.46585437	130.528	1.285540939	4.270474561	0.056415042	5.459047109	7.472	934	0.832978472	2218.919717	3.367404392	0.389294632	0.006601446	11.33132349	0.779381019	2.249216006	7.471733842	2.660807757	0.927956994	1.369719822	0.004957154	325.3610775	0.004665605	295.7200705	0.006680483	473.5579115	48.53319471	698.9513557	0.901498929	0.017477319	0.152860635	0.278058864	0.445563701	93.28994083	0.005159545	285.2840237	0.002095981	125.5877473	0.379744627	35900.02367	11.76923077	32.84615385	0.180942184
18	-597.0494995	-37.58565203	98.59795847	62.48900223	-61.15887356	8.276618958	20.11118078	-2.152816892	7.785873102	4.785873102	0	-831.0939378	41	96.74529667	9.856912053	107	94	101	103	-2.153413158	7.797984964	4.797984964	2139.232	1.292258774	4.292790728	0.095580767	967.4529667	22.112	2764	0.755646912	5041.780062	4.385752597	0.453376456	0.027692577	55.24782564	0.582564637	2.160170725	7.175931822	4.15074012	0.877704262	2.015073826	1.16E-04	9233.637839	1.04E-04	7967.060911	2.14E-04	19796.709	150.9230084	1633.908808	0.807580986	0.002511005	0.170513388	0.043916708	0.796422531	606.8779956	1.36E-04	8018.689542	1.12E-04	6213.415573	0.058078766	6345536.466	28.36601307	543.3529412	0.332127352	1.779918432	6.520116238	1.761388455	10.05767536	5.054372072	6.360979557	7.978627801	0.136105957	2.044752922	-0.955247078	27477.33333	129.5677499	6	21.36916264	5.641193023	33	17	21	26	0.134539283	2.059476098	-0.940523902	424.648	1.327340586	4.409329983	0.049937312	6.677863325	19.872	2484	0.768103559	4619.11455	4.302123229	0.416115922	0.005985061	9.049304213	0.842428789	2.299158924	7.637640625	2.370110849	0.918524912	1.525808554	0.002868297	471.709464	0.002685907	422.4659593	0.004022081	792.8411666	111.336525	1772.838522	0.878050291	0.008832845	0.096584019	0.343439985	0.426713431	269.8043478	0.003994681	343.6086957	0.001951638	127.8673602	0.527143018	173303.9918	23.83695652	67.86413043	0.148148148
19	-651.6315918	-238.482211	152.4654822	3	-357.0960693	-223.8207397	-114.804985	-0.384203981	2.269199498	-0.730800502	0	-745.972356	35	76.65984655	15.25266817	101	65	78	89	-0.380253334	2.271828852	-0.728171148	239.792	1.723575238	5.725593007	0.020859361	766.5984655	3.128	391	0.727834895	1421.114533	2.201089305	0.180716642	0.002531861	169.2219099	0.572722692	2.633967561	8.749850841	10.25777418	0.980297449	1.085161765	1.98E-04	6079.927134	1.95E-04	5938.988285	2.12E-04	6693.527053	7.91266233	361.496816	0.973440881	0.021789017	0.760929166	0.013170472	0.786834282	2.84	2.11E-04	5745.912727	1.74E-04	4373.245876	4.90E-04	19452.93818	5.538181818	158.1927273	0.703324808	1.046932697	2.435101112	0.609267135	3.267555475	2.200976789	2.568002343	2.874284863	-0.90864391	2.923681334	-0.076318666	2304	3.896161779	4	8.295	1.991977661	11	8	9	10	-0.89603048	2.935103847	-0.064896153	13.272	0.797333505	2.648684573	0.17965	2.5921875	1.6	200	0.786369875	841.2735698	1.901878363	0.592848024	0.060066886	3.499505203	0.428006558	1.348568999	4.479849246	1.271582777	0.826605478	2.147371961	0.020680606	69.17142266	0.018118975	54.48883308	0.03745662	166.4980003	27.33588696	104.8868469	0.783846154	0.042727476	0.12689159	0.396747648	0.324298275	283.8095238	0.032143837	46.19047619	0.011731216	10.78829165	3.719443172	23962.14286	3.666666667	2.904761905	0.105
20	-920.8814697	-164.2866092	255.9064935	122.3259735	-328.1509094	-35.79706192	31.72279739	-1.087704704	2.953511607	-0.046488393	0	-5660.659405	8	84.06245647	25.59342682	113	68	97	104	-1.087745652	2.954182491	-0.045817509	2896.456	1.726596496	5.73562941	0.040612555	840.6245647	34.456	4307	0.682241314	7505.66797	4.590664034	0.354123392	0.011088162	136.7220967	0.876050042	2.819927325	9.367595806	7.144158715	0.91602414	1.711453764	3.32E-04	7282.956962	3.20E-04	6425.283462	4.13E-04	14755.76243	97.03535498	2991.927717	0.859513136	0.003139184	0.48757811	0.026035452	0.797796182	287.6463664	4.45E-04	5535.533777	3.70E-04	4183.904224	0.027567836	3087008.046	24.10849539	1157.700102	0.453680056	2.503023148	8.587362109	2.252518949	14.26068878	7.057885885	8.580694199	10.2401762	-0.164707717	2.848304195	-0.151695805	27904	178.2049385	9	27.97224364	7.224722012	46	23	28	33	-0.163638686	2.838447958	-0.161552042	580.48	1.446124019	4.803920009	0.040114516	8.741326137	20.752	1297	0.748537742	4878.770559	4.253530628	0.325654313	0.003377753	28.23251349	0.688236652	2.581158888	8.574424228	4.042320963	0.944168437	1.279241279	0.001746138	829.2649764	0.001662448	778.8207762	0.002164304	1080.107801	47.7716056	1038.02797	0.92396655	0.009833114	0.182346552	0.118740091	0.598111732	26.04222222	0.002004551	746.0688889	0.001246106	409.7674068	0.034746272	23975.72444	18.13333333	149.9911111	0.34695451
